# The following table is formatted as tab separated values. 
#GeneId	GeneName	BioType	Bases affected (DOWNSTREAM)	Total score (DOWNSTREAM)	Length (DOWNSTREAM)	Bases affected (EXON)	Total score (EXON)	Length (EXON)	Bases affected (GENE)	Total score (GENE)	Length (GENE)	Bases affected (INTRON)	Total score (INTRON)	Length (INTRON)	Bases affected (UPSTREAM)	Total score (UPSTREAM)	Length (UPSTREAM)	Count (DOWNSTREAM)	Count (FRAME_SHIFT)	Count (INTRON)	Count (UPSTREAM)
yeeZ	yeeZ	mRNA	0	0	50	0	0	825	0	0	825	0	0	0	0	0	50	0	0	0	0
yefM	yefM	mRNA	1	0	50	0	0	252	0	0	252	0	0	0	0	0	50	1	0	0	0
yegD	yegD	mRNA	0	0	50	0	0	1353	0	0	1353	0	0	0	0	0	50	0	0	0	0
yegE	yegE	mRNA	0	0	50	0	0	3318	0	0	3318	0	0	0	0	0	50	0	0	0	0
yegH	yegH	mRNA	0	0	50	0	0	1584	0	0	1584	0	0	0	0	0	50	0	0	0	0
yegI	yegI	mRNA	0	0	50	0	0	1947	0	0	1947	0	0	0	0	0	50	0	0	0	0
yegJ	yegJ	mRNA	0	0	50	0	0	462	0	0	462	0	0	0	0	0	50	0	0	0	0
yegK	yegK	mRNA	0	0	50	0	0	762	0	0	762	0	0	0	0	0	50	0	0	0	0
yegL	yegL	mRNA	0	0	50	0	0	660	0	0	660	0	0	0	0	0	50	0	0	0	0
yegP	yegP	mRNA	0	0	50	0	0	333	0	0	333	0	0	0	0	0	50	0	0	0	0
yegQ	yegQ	mRNA	0	0	50	0	0	1362	0	0	1362	0	0	0	0	0	50	0	0	0	0
yegR	yegR	mRNA	0	0	50	0	0	318	0	0	318	0	0	0	0	0	50	0	0	0	0
yegS	yegS	mRNA	0	0	50	0	0	900	0	0	900	0	0	0	0	0	50	0	0	0	0
yegT	yegT	mRNA	0	0	50	0	0	1278	0	0	1278	0	0	0	0	0	50	0	0	0	0
yegU	yegU	mRNA	0	0	50	0	0	1005	0	0	1005	0	0	0	0	0	50	0	0	0	0
yegV	yegV	mRNA	0	0	50	0	0	966	0	0	966	0	0	0	0	0	50	0	0	0	0
yegW	yegW	mRNA	0	0	50	0	0	747	0	0	747	0	0	0	0	0	50	0	0	0	0
yegX	yegX	mRNA	0	0	50	0	0	819	0	0	819	0	0	0	0	0	50	0	0	0	0
yehA	yehA	mRNA	0	0	50	0	0	1035	0	0	1035	0	0	0	0	0	50	0	0	0	0
yehB	yehB	mRNA	0	0	50	0	0	2481	0	0	2481	0	0	0	0	0	50	0	0	0	0
yehC	yehC	mRNA	0	0	50	0	0	720	0	0	720	0	0	0	0	0	50	0	0	0	0
yehD	yehD	mRNA	0	0	50	0	0	543	0	0	543	0	0	0	0	0	50	0	0	0	0
yehE	yehE	mRNA	0	0	50	0	0	282	0	0	282	0	0	0	0	0	50	0	0	0	0
yehI	yehI	mRNA	0	0	50	0	0	3633	0	0	3633	0	0	0	0	0	50	0	0	0	0
yehK	yehK	mRNA	0	0	50	0	0	318	0	0	318	0	0	0	0	0	50	0	0	0	0
yehL	yehL	mRNA	0	0	50	0	0	1089	0	0	1089	0	0	0	0	0	50	0	0	0	0
yehM	yehM	mRNA	0	0	50	0	0	2280	0	0	2280	0	0	0	0	0	50	0	0	0	0
yehP	yehP	mRNA	0	0	50	0	0	1137	0	0	1137	0	0	0	0	0	50	0	0	0	0
yehR	yehR	mRNA	0	0	50	0	0	462	0	0	462	0	0	0	0	0	50	0	0	0	0
yehS	yehS	mRNA	0	0	50	0	0	471	0	0	471	0	0	0	0	0	50	0	0	0	0
yehT	yehT	mRNA	0	0	50	0	0	720	0	0	720	0	0	0	0	0	50	0	0	0	0
yehU	yehU	mRNA	0	0	50	0	0	1686	0	0	1686	0	0	0	0	0	50	0	0	0	0
yehW	yehW	mRNA	0	0	50	0	0	732	0	0	732	0	0	0	0	0	50	0	0	0	0
yehX	yehX	mRNA	0	0	50	0	0	927	0	0	927	0	0	0	0	0	50	0	0	0	0
yehY	yehY	mRNA	0	0	50	0	0	1158	0	0	1158	0	0	0	0	0	50	0	0	0	0
yeiA	yeiA	mRNA	0	0	50	0	0	1236	0	0	1236	0	0	0	0	0	50	0	0	0	0
yeiB	yeiB	mRNA	0	0	50	0	0	1158	0	0	1158	0	0	0	0	0	50	0	0	0	0
yeiE	yeiE	mRNA	0	0	50	0	0	882	0	0	882	0	0	0	0	0	50	0	0	0	0
yeiG	yeiG	mRNA	0	0	50	0	0	837	0	0	837	0	0	0	0	0	50	0	0	0	0
yeiH	yeiH	mRNA	0	0	50	1	0	1050	0	0	1050	0	0	0	0	0	50	0	1	0	0
yeiI	yeiI	mRNA	0	0	50	0	0	1089	0	0	1089	0	0	0	0	0	50	0	0	0	0
yeiL	yeiL	mRNA	0	0	50	0	0	660	0	0	660	0	0	0	0	0	50	0	0	0	0
yeiP	yeiP	mRNA	0	0	50	0	0	573	0	0	573	0	0	0	0	0	50	0	0	0	0
yeiQ	yeiQ	mRNA	0	0	50	0	0	1467	0	0	1467	0	0	0	0	0	50	0	0	0	0
yeiR	yeiR	mRNA	0	0	50	0	0	987	0	0	987	0	0	0	0	0	50	0	0	0	0
yeiS	yeiS	mRNA	0	0	50	0	0	240	0	0	240	0	0	0	0	0	50	0	0	0	0
yeiT	yeiT	mRNA	0	0	50	0	0	1239	0	0	1239	0	0	0	0	0	50	0	0	0	0
yeiW	yeiW	mRNA	0	0	50	0	0	255	0	0	255	0	0	0	0	0	50	0	0	0	0
yejA	yejA	mRNA	0	0	50	0	0	1815	0	0	1815	0	0	0	0	0	50	0	0	0	0
yejB	yejB	mRNA	0	0	50	0	0	1095	0	0	1095	0	0	0	0	0	50	0	0	0	0
yejE	yejE	mRNA	0	0	50	0	0	1026	0	0	1026	0	0	0	0	0	50	0	0	0	0
yejF	yejF	mRNA	0	0	50	0	0	1590	0	0	1590	0	0	0	0	0	50	0	0	0	0
yejG	yejG	mRNA	0	0	50	0	0	345	0	0	345	0	0	0	0	0	50	0	0	0	0
yejH	yejH	mRNA	0	0	50	0	0	1761	0	0	1761	0	0	0	0	0	50	0	0	0	0
yejK	yejK	mRNA	0	0	50	0	0	1008	0	0	1008	0	0	0	0	0	50	0	0	0	0
yejL	yejL	mRNA	0	0	50	0	0	228	0	0	228	0	0	0	0	0	50	0	0	0	0
yejM	yejM	mRNA	0	0	50	0	0	1761	0	0	1761	0	0	0	0	0	50	0	0	0	0
yfaA	yfaA	mRNA	0	0	50	0	0	1689	0	0	1689	0	0	0	0	0	50	0	0	0	0
yfaD	yfaD	mRNA	0	0	50	0	0	900	0	0	900	0	0	0	0	0	50	0	0	0	0
yfaE	yfaE	mRNA	0	0	50	0	0	255	0	0	255	0	0	0	0	0	50	0	0	0	0
yfaL	yfaL	mRNA	0	0	50	1	0	3753	0	0	3753	0	0	0	0	0	50	0	1	0	0
yfaP	yfaP	mRNA	0	0	50	0	0	777	0	0	777	0	0	0	0	0	50	0	0	0	0
yfaQ	yfaQ	mRNA	0	0	50	0	0	1650	0	0	1650	0	0	0	0	0	50	0	0	0	0
yfaT	yfaT	mRNA	0	0	50	0	0	624	0	0	624	0	0	0	0	0	50	0	0	0	0
yfaY	yfaY	mRNA	0	0	50	1	0	1203	0	0	1203	0	0	0	0	0	50	0	1	0	0
yfaZ	yfaZ	mRNA	0	0	50	1	0	543	0	0	543	0	0	0	0	0	50	0	1	0	0
yfbK	yfbK	mRNA	0	0	50	0	0	1728	0	0	1728	0	0	0	0	0	50	0	0	0	0
yfbL	yfbL	mRNA	0	0	50	0	0	972	0	0	972	0	0	0	0	0	50	0	0	0	0
yfbM	yfbM	mRNA	0	0	50	0	0	504	0	0	504	0	0	0	0	0	50	0	0	0	0
yfbN	yfbN	mRNA	0	0	50	0	0	717	0	0	717	0	0	0	0	0	50	0	0	0	0
yfbO	yfbO	mRNA	0	0	50	0	0	423	0	0	423	0	0	0	0	0	50	0	0	0	0
yfbP	yfbP	mRNA	0	0	50	0	0	852	0	0	852	0	0	0	0	0	50	0	0	0	0
yfbR	yfbR	mRNA	0	0	50	0	0	600	0	0	600	0	0	0	0	0	50	0	0	0	0
yfbS	yfbS	mRNA	0	0	50	0	0	1833	0	0	1833	0	0	0	0	0	50	0	0	0	0
yfbT	yfbT	mRNA	0	0	50	1	0	651	0	0	651	0	0	0	0	0	50	0	1	0	0
yfbU	yfbU	mRNA	0	0	50	0	0	495	0	0	495	0	0	0	0	0	50	0	0	0	0
yfbV	yfbV	mRNA	0	0	50	0	0	456	0	0	456	0	0	0	0	0	50	0	0	0	0
yfcA	yfcA	mRNA	0	0	50	0	0	810	0	0	810	0	0	0	0	0	50	0	0	0	0
yfcC	yfcC	mRNA	0	0	50	0	0	1521	0	0	1521	0	0	0	0	0	50	0	0	0	0
yfcD	yfcD	mRNA	0	0	50	0	0	543	0	0	543	0	0	0	0	0	50	0	0	0	0
yfcE	yfcE	mRNA	0	0	50	0	0	555	0	0	555	0	0	0	0	0	50	0	0	0	0
yfcF	yfcF	mRNA	0	0	50	0	0	645	0	0	645	0	0	0	0	0	50	0	0	0	0
yfcG	yfcG	mRNA	0	0	50	0	0	648	0	0	648	0	0	0	0	0	50	0	0	0	0
yfcH	yfcH	mRNA	0	0	50	0	0	894	0	0	894	0	0	0	0	0	50	0	0	0	0
yfcI	yfcI	mRNA	0	0	50	0	0	891	0	0	891	0	0	0	0	0	50	0	0	0	0
yfcJ	yfcJ	mRNA	0	0	50	0	0	1179	0	0	1179	0	0	0	0	0	50	0	0	0	0
yfcL	yfcL	mRNA	0	0	50	0	0	279	0	0	279	0	0	0	0	0	50	0	0	0	0
yfcM	yfcM	mRNA	0	0	50	0	0	549	0	0	549	0	0	0	0	0	50	0	0	0	0
yfcN	yfcN	mRNA	0	0	50	0	0	552	0	0	552	0	0	0	0	0	50	0	0	0	0
yfcO	yfcO	mRNA	0	0	50	0	0	822	0	0	822	0	0	0	0	0	50	0	0	0	0
yfcP	yfcP	mRNA	0	0	50	0	0	540	0	0	540	0	0	0	0	0	50	0	0	0	0
yfcQ	yfcQ	mRNA	0	0	50	0	0	489	0	0	489	0	0	0	0	0	50	0	0	0	0
yfcR	yfcR	mRNA	0	0	50	0	0	513	0	0	513	0	0	0	0	0	50	0	0	0	0
yfcS	yfcS	mRNA	0	0	50	0	0	753	0	0	753	0	0	0	0	0	50	0	0	0	0
yfcV	yfcV	mRNA	0	0	50	0	0	564	0	0	564	0	0	0	0	0	50	0	0	0	0
yfcZ	yfcZ	mRNA	0	0	50	0	0	285	0	0	285	0	0	0	0	0	50	0	0	0	0
yfdC	yfdC	mRNA	0	0	50	0	0	933	0	0	933	0	0	0	0	0	50	0	0	0	0
yfdE	yfdE	mRNA	0	0	50	0	0	1146	0	0	1146	0	0	0	0	0	50	0	0	0	0
yfdF	yfdF	mRNA	0	0	50	0	0	1059	0	0	1059	0	0	0	0	0	50	0	0	0	0
yfdK	yfdK	mRNA	0	0	50	0	0	441	0	0	441	0	0	0	0	0	50	0	0	0	0
yfdN	yfdN	mRNA	0	0	50	0	0	495	0	0	495	0	0	0	0	0	50	0	0	0	0
yfdP	yfdP	mRNA	0	0	50	0	0	363	0	0	363	0	0	0	0	0	50	0	0	0	0
yfdQ	yfdQ	mRNA	0	0	50	0	0	825	0	0	825	0	0	0	0	0	50	0	0	0	0
yfdR	yfdR	mRNA	0	0	50	0	0	537	0	0	537	0	0	0	0	0	50	0	0	0	0
yfdS	yfdS	mRNA	0	0	50	0	0	363	0	0	363	0	0	0	0	0	50	0	0	0	0
yfdT	yfdT	mRNA	0	0	50	0	0	306	0	0	306	0	0	0	0	0	50	0	0	0	0
yfdV	yfdV	mRNA	0	0	50	0	0	945	0	0	945	0	0	0	0	0	50	0	0	0	0
yfdX	yfdX	mRNA	0	0	50	0	0	636	0	0	636	0	0	0	0	0	50	0	0	0	0
yfdY	yfdY	mRNA	0	0	50	0	0	243	0	0	243	0	0	0	0	0	50	0	0	0	0
yfeA	yfeA	mRNA	0	0	50	1	0	2190	0	0	2190	0	0	0	0	0	50	0	1	0	0
yfeC	yfeC	mRNA	0	0	50	0	0	345	0	0	345	0	0	0	0	0	50	0	0	0	0
yfeD	yfeD	mRNA	0	0	50	0	0	393	0	0	393	0	0	0	0	0	50	0	0	0	0
yfeH	yfeH	mRNA	0	0	50	0	0	999	0	0	999	0	0	0	0	0	50	0	0	0	0
yfeK	yfeK	mRNA	0	0	50	0	0	375	0	0	375	0	0	0	0	0	50	0	0	0	0
yfeN	yfeN	mRNA	0	0	50	0	0	765	0	0	765	0	0	0	0	0	50	0	0	0	0
yfeO	yfeO	mRNA	0	0	50	0	0	1257	0	0	1257	0	0	0	0	0	50	0	0	0	0
yfeR	yfeR	mRNA	0	0	50	0	0	927	0	0	927	0	0	0	0	0	50	0	0	0	0
yfeS	yfeS	mRNA	0	0	50	0	0	735	0	0	735	0	0	0	0	0	50	0	0	0	0
yfeW	yfeW	mRNA	0	0	50	0	0	1305	0	0	1305	0	0	0	0	0	50	0	0	0	0
yfeX	yfeX	mRNA	0	0	50	0	0	900	0	0	900	0	0	0	0	0	50	0	0	0	0
yfeY	yfeY	mRNA	0	0	50	0	0	576	0	0	576	0	0	0	0	0	50	0	0	0	0
yfeZ	yfeZ	mRNA	0	0	50	0	0	450	0	0	450	0	0	0	0	0	50	0	0	0	0
yffB	yffB	mRNA	0	0	50	0	0	357	0	0	357	0	0	0	0	0	50	0	0	0	0
yffL	yffL	mRNA	0	0	50	0	0	642	0	0	642	0	0	0	0	0	50	0	0	0	0
yffM	yffM	mRNA	0	0	50	0	0	246	0	0	246	0	0	0	0	0	50	0	0	0	0
yffN	yffN	mRNA	0	0	50	0	0	369	0	0	369	0	0	0	0	0	50	0	0	0	0
yffO	yffO	mRNA	0	0	50	0	0	417	0	0	417	0	0	0	0	0	50	0	0	0	0
yffP	yffP	mRNA	0	0	50	0	0	594	0	0	594	0	0	0	0	0	50	0	0	0	0
yffQ	yffQ	mRNA	0	0	50	0	0	378	0	0	378	0	0	0	0	0	50	0	0	0	0
yffR	yffR	mRNA	0	0	50	0	0	393	0	0	393	0	0	0	0	0	50	0	0	0	0
yffS	yffS	mRNA	0	0	50	0	0	810	0	0	810	0	0	0	0	0	50	0	0	0	0
yfgC	yfgC	mRNA	0	0	50	0	0	1464	0	0	1464	0	0	0	0	0	50	0	0	0	0
yfgD	yfgD	mRNA	0	0	50	0	0	360	0	0	360	0	0	0	0	0	50	0	0	0	0
yfgF	yfgF	mRNA	0	0	50	0	0	2244	0	0	2244	0	0	0	0	0	50	0	0	0	0
yfgG	yfgG	mRNA	0	0	50	0	0	192	0	0	192	0	0	0	0	0	50	0	0	0	0
yfgH	yfgH	mRNA	0	0	50	0	0	519	0	0	519	0	0	0	0	0	50	0	0	0	0
yfgI	yfgI	mRNA	0	0	50	0	0	540	0	0	540	0	0	0	0	0	50	0	0	0	0
yfgJ	yfgJ	mRNA	0	0	50	0	0	216	0	0	216	0	0	0	0	0	50	0	0	0	0
yfgM	yfgM	mRNA	0	0	50	0	0	621	0	0	621	0	0	0	0	0	50	0	0	0	0
yfgO	yfgO	mRNA	0	0	50	0	0	1062	0	0	1062	0	0	0	0	0	50	0	0	0	0
yfhB	yfhB	mRNA	0	0	50	0	0	636	0	0	636	0	0	0	0	0	50	0	0	0	0
yfhG	yfhG	mRNA	0	0	50	0	0	714	0	0	714	0	0	0	0	0	50	0	0	0	0
yfhH	yfhH	mRNA	0	0	50	0	0	849	0	0	849	0	0	0	0	0	50	0	0	0	0
yfhL	yfhL	mRNA	0	0	50	0	0	261	0	0	261	0	0	0	0	0	50	0	0	0	0
yfhM	yfhM	mRNA	0	0	50	0	0	4962	0	0	4962	0	0	0	0	0	50	0	0	0	0
yfhR	yfhR	mRNA	0	0	50	0	0	855	0	0	855	0	0	0	0	0	50	0	0	0	0
yfiB	yfiB	mRNA	0	0	50	0	0	483	0	0	483	0	0	0	0	0	50	0	0	0	0
yfiC	yfiC	mRNA	0	0	50	0	0	738	0	0	738	0	0	0	0	0	50	0	0	0	0
yfiD	yfiD	mRNA	0	0	50	0	0	384	0	0	384	0	0	0	0	0	50	0	0	0	0
yfiE	yfiE	mRNA	0	0	50	0	0	882	0	0	882	0	0	0	0	0	50	0	0	0	0
yfiF	yfiF	mRNA	0	0	50	0	0	1038	0	0	1038	0	0	0	0	0	50	0	0	0	0
yfiH	yfiH	mRNA	0	0	50	0	0	732	0	0	732	0	0	0	0	0	50	0	0	0	0
yfiL	yfiL	mRNA	0	0	50	0	0	366	0	0	366	0	0	0	0	0	50	0	0	0	0
yfiM	yfiM	mRNA	0	0	50	0	0	324	0	0	324	0	0	0	0	0	50	0	0	0	0
yfiN	yfiN	mRNA	0	0	50	0	0	1227	0	0	1227	0	0	0	0	0	50	0	0	0	0
yfiP	yfiP	mRNA	0	0	50	0	0	699	0	0	699	0	0	0	0	0	50	0	0	0	0
yfiQ	yfiQ	mRNA	0	0	50	0	0	2661	0	0	2661	0	0	0	0	0	50	0	0	0	0
yfiR	yfiR	mRNA	0	0	50	0	0	519	0	0	519	0	0	0	0	0	50	0	0	0	0
yfjD	yfjD	mRNA	0	0	50	0	0	1287	0	0	1287	0	0	0	0	0	50	0	0	0	0
yfjF	yfjF	mRNA	0	0	50	0	0	291	0	0	291	0	0	0	0	0	50	0	0	0	0
yfjG	yfjG	mRNA	0	0	50	0	0	477	0	0	477	0	0	0	0	0	50	0	0	0	0
yfjH	yfjH	mRNA	0	0	50	0	0	957	0	0	957	0	0	0	0	0	50	0	0	0	0
yfjI	yfjI	mRNA	0	0	50	0	0	1410	0	0	1410	0	0	0	0	0	50	0	0	0	0
yfjJ	yfjJ	mRNA	0	0	50	0	0	627	0	0	627	0	0	0	0	0	50	0	0	0	0
yfjK	yfjK	mRNA	0	0	50	0	0	2190	0	0	2190	0	0	0	0	0	50	0	0	0	0
yfjL	yfjL	mRNA	0	0	50	0	0	1617	0	0	1617	0	0	0	0	0	50	0	0	0	0
yfjM	yfjM	mRNA	0	0	50	0	0	264	0	0	264	0	0	0	0	0	50	0	0	0	0
yfjO	yfjO	mRNA	0	0	50	0	0	372	0	0	372	0	0	0	0	0	50	0	0	0	0
yfjP	yfjP	mRNA	0	0	50	0	0	864	0	0	864	0	0	0	0	0	50	0	0	0	0
yfjQ	yfjQ	mRNA	0	0	50	0	0	822	0	0	822	0	0	0	0	0	50	0	0	0	0
yfjR	yfjR	mRNA	0	0	50	0	0	702	0	0	702	0	0	0	0	0	50	0	0	0	0
yfjS	yfjS	mRNA	0	0	50	0	0	444	0	0	444	0	0	0	0	0	50	0	0	0	0
yfjT	yfjT	mRNA	0	0	50	0	0	468	0	0	468	0	0	0	0	0	50	0	0	0	0
yfjW	yfjW	mRNA	0	0	50	0	0	1704	0	0	1704	0	0	0	0	0	50	0	0	0	0
yfjX	yfjX	mRNA	0	0	50	0	0	459	0	0	459	0	0	0	0	0	50	0	0	0	0
yfjY	yfjY	mRNA	0	0	50	0	0	483	0	0	483	0	0	0	0	0	50	0	0	0	0
yfjZ	yfjZ	mRNA	0	0	50	0	0	318	0	0	318	0	0	0	0	0	50	0	0	0	0
ygaC	ygaC	mRNA	0	0	50	0	0	345	0	0	345	0	0	0	0	0	50	0	0	0	0
ygaD	ygaD	mRNA	0	0	50	0	0	498	0	0	498	0	0	0	0	0	50	0	0	0	0
ygaH	ygaH	mRNA	0	0	50	0	0	336	0	0	336	0	0	0	0	0	50	0	0	0	0
ygaM	ygaM	mRNA	0	0	50	0	0	342	0	0	342	0	0	0	0	0	50	0	0	0	0
ygaP	ygaP	mRNA	0	0	50	0	0	525	0	0	525	0	0	0	0	0	50	0	0	0	0
ygaU	ygaU	mRNA	0	0	50	0	0	450	0	0	450	0	0	0	0	0	50	0	0	0	0
ygaV	ygaV	mRNA	0	0	50	0	0	300	0	0	300	0	0	0	0	0	50	0	0	0	0
ygaW	ygaW	mRNA	0	0	50	0	0	450	0	0	450	0	0	0	0	0	50	0	0	0	0
ygaZ	ygaZ	mRNA	0	0	50	0	0	738	0	0	738	0	0	0	0	0	50	0	0	0	0
ygbA	ygbA	mRNA	0	0	50	0	0	354	0	0	354	0	0	0	0	0	50	0	0	0	0
ygbE	ygbE	mRNA	0	0	50	0	0	324	0	0	324	0	0	0	0	0	50	0	0	0	0
ygbF	ygbF	mRNA	0	0	50	0	0	285	0	0	285	0	0	0	0	0	50	0	0	0	0
ygbI	ygbI	mRNA	1	0	50	0	0	768	0	0	768	0	0	0	0	0	50	1	0	0	0
ygbJ	ygbJ	mRNA	0	0	50	0	0	909	0	0	909	0	0	0	0	0	50	0	0	0	0
ygbK	ygbK	mRNA	0	0	50	0	0	1167	0	0	1167	0	0	0	0	0	50	0	0	0	0
ygbL	ygbL	mRNA	0	0	50	0	0	639	0	0	639	0	0	0	0	0	50	0	0	0	0
ygbM	ygbM	mRNA	0	0	50	0	0	777	0	0	777	0	0	0	0	0	50	0	0	0	0
ygbN	ygbN	mRNA	0	0	50	0	0	1365	0	0	1365	0	0	0	0	0	50	0	0	0	0
ygbT	ygbT	mRNA	0	0	50	0	0	918	0	0	918	0	0	0	0	0	50	0	0	0	0
ygcB	ygcB	mRNA	0	0	50	0	0	2667	0	0	2667	0	0	0	0	0	50	0	0	0	0
ygcE	ygcE	mRNA	0	0	50	0	0	1479	0	0	1479	0	0	0	0	0	50	0	0	0	0
ygcF	ygcF	mRNA	0	0	50	0	0	672	0	0	672	0	0	0	0	0	50	0	0	0	0
ygcG	ygcG	mRNA	0	0	50	0	0	873	0	0	873	0	0	0	0	0	50	0	0	0	0
ygcN	ygcN	mRNA	1	0	50	0	0	1272	0	0	1272	0	0	0	0	0	50	1	0	0	0
ygcO	ygcO	mRNA	0	0	50	1	0	261	0	0	261	0	0	0	0	0	50	0	1	0	0
ygcP	ygcP	mRNA	0	0	50	0	0	576	0	0	576	0	0	0	0	0	50	0	0	0	0
ygcQ	ygcQ	mRNA	0	0	50	0	0	861	0	0	861	0	0	0	0	0	50	0	0	0	0
ygcR	ygcR	mRNA	0	0	50	0	0	780	0	0	780	0	0	0	0	0	50	0	0	0	0
ygcS	ygcS	mRNA	0	0	50	0	0	1338	0	0	1338	0	0	0	0	0	50	0	0	0	0
ygcU	ygcU	mRNA	0	0	50	0	0	1455	0	0	1455	0	0	0	0	0	50	0	0	0	0
ygcW	ygcW	mRNA	0	0	50	0	0	786	0	0	786	0	0	0	0	0	50	0	0	0	0
ygdB	ygdB	mRNA	0	0	50	0	0	408	0	0	408	0	0	0	0	0	50	0	0	0	0
ygdD	ygdD	mRNA	0	0	50	0	0	396	0	0	396	0	0	0	0	0	50	0	0	0	0
ygdG	ygdG	mRNA	0	0	50	0	0	756	0	0	756	0	0	0	0	0	50	0	0	0	0
ygdH	ygdH	mRNA	0	0	50	0	0	1365	0	0	1365	0	0	0	0	0	50	0	0	0	0
ygdI	ygdI	mRNA	0	0	50	0	0	228	0	0	228	0	0	0	0	0	50	0	0	0	0
ygdQ	ygdQ	mRNA	0	0	50	0	0	714	0	0	714	0	0	0	0	0	50	0	0	0	0
ygdR	ygdR	mRNA	0	0	50	0	0	219	0	0	219	0	0	0	0	0	50	0	0	0	0
ygeA	ygeA	mRNA	0	0	50	0	0	693	0	0	693	0	0	0	0	0	50	0	0	0	0
ygeG	ygeG	mRNA	0	0	50	0	0	492	0	0	492	0	0	0	0	0	50	0	0	0	0
ygeH	ygeH	mRNA	0	0	50	0	0	1377	0	0	1377	0	0	0	0	0	50	0	0	0	0
ygeI	ygeI	mRNA	0	0	50	0	0	219	0	0	219	0	0	0	0	0	50	0	0	0	0
ygeR	ygeR	mRNA	0	0	50	0	0	756	0	0	756	0	0	0	0	0	50	0	0	0	0
ygeV	ygeV	mRNA	0	0	50	0	0	1779	0	0	1779	0	0	0	0	0	50	0	0	0	0
ygeW	ygeW	mRNA	0	0	50	0	0	1191	0	0	1191	0	0	0	0	0	50	0	0	0	0
ygeX	ygeX	mRNA	0	0	50	0	0	1197	0	0	1197	0	0	0	0	0	50	0	0	0	0
ygeY	ygeY	mRNA	0	0	50	0	0	1212	0	0	1212	0	0	0	0	0	50	0	0	0	0
ygfA	ygfA	mRNA	0	0	50	0	0	549	0	0	549	0	0	0	0	0	50	0	0	0	0
ygfB	ygfB	mRNA	0	0	50	0	0	579	0	0	579	0	0	0	0	0	50	0	0	0	0
ygfF	ygfF	mRNA	0	0	50	0	0	744	0	0	744	0	0	0	0	0	50	0	0	0	0
ygfI	ygfI	mRNA	0	0	50	0	0	897	0	0	897	0	0	0	0	0	50	0	0	0	0
ygfK	ygfK	mRNA	0	0	50	1	0	3099	0	0	3099	0	0	0	0	0	50	0	1	0	0
ygfM	ygfM	mRNA	0	0	50	0	0	780	0	0	780	0	0	0	0	0	50	0	0	0	0
ygfQ	ygfQ	mRNA	0	0	50	1	0	1368	0	0	1368	0	0	0	0	0	50	0	1	0	0
ygfS	ygfS	mRNA	0	0	50	0	0	489	0	0	489	0	0	0	0	0	50	0	0	0	0
ygfT	ygfT	mRNA	0	0	50	0	0	1920	0	0	1920	0	0	0	0	0	50	0	0	0	0
ygfU	ygfU	mRNA	0	0	50	0	0	1449	0	0	1449	0	0	0	0	0	50	0	0	0	0
ygfX	ygfX	mRNA	0	0	50	0	0	408	0	0	408	0	0	0	0	0	50	0	0	0	0
ygfY	ygfY	mRNA	0	0	50	0	0	267	0	0	267	0	0	0	0	0	50	0	0	0	0
ygfZ	ygfZ	mRNA	0	0	50	1	0	981	0	0	981	0	0	0	0	0	50	0	1	0	0
yggC	yggC	mRNA	0	0	50	0	0	714	0	0	714	0	0	0	0	0	50	0	0	0	0
yggD	yggD	mRNA	0	0	50	0	0	510	0	0	510	0	0	0	0	0	50	0	0	0	0
yggE	yggE	mRNA	0	0	50	0	0	741	0	0	741	0	0	0	0	0	50	0	0	0	0
yggF	yggF	mRNA	0	0	50	0	0	966	0	0	966	0	0	0	0	0	50	0	0	0	0
yggG	yggG	mRNA	0	0	50	0	0	759	0	0	759	0	0	0	0	0	50	0	0	0	0
yggI	yggI	mRNA	0	0	50	0	0	498	0	0	498	0	0	0	0	0	50	0	0	0	0
yggL	yggL	mRNA	0	0	50	0	0	327	0	0	327	0	0	0	0	0	50	0	0	0	0
yggM	yggM	mRNA	0	0	50	0	0	1008	0	0	1008	0	0	0	0	0	50	0	0	0	0
yggN	yggN	mRNA	0	0	50	0	0	720	0	0	720	0	0	0	0	0	50	0	0	0	0
yggP	yggP	mRNA	0	0	50	0	0	1278	0	0	1278	0	0	0	0	0	50	0	0	0	0
yggR	yggR	mRNA	0	0	50	0	0	981	0	0	981	0	0	0	0	0	50	0	0	0	0
yggS	yggS	mRNA	0	0	50	0	0	705	0	0	705	0	0	0	0	0	50	0	0	0	0
yggT	yggT	mRNA	0	0	50	0	0	567	0	0	567	0	0	0	0	0	50	0	0	0	0
yggU	yggU	mRNA	0	0	50	0	0	291	0	0	291	0	0	0	0	0	50	0	0	0	0
yggW	yggW	mRNA	0	0	50	0	0	1137	0	0	1137	0	0	0	0	0	50	0	0	0	0
yggX	yggX	mRNA	0	0	50	0	0	276	0	0	276	0	0	0	0	0	50	0	0	0	0
yghA	yghA	mRNA	0	0	50	0	0	885	0	0	885	0	0	0	0	0	50	0	0	0	0
yghB	yghB	mRNA	0	0	50	0	0	660	0	0	660	0	0	0	0	0	50	0	0	0	0
yghD	yghD	mRNA	0	0	50	0	0	537	0	0	537	0	0	0	0	0	50	0	0	0	0
yghG	yghG	mRNA	0	0	50	0	0	411	0	0	411	0	0	0	0	0	50	0	0	0	0
yghJ	yghJ	mRNA	0	0	50	0	0	4563	0	0	4563	0	0	0	0	0	50	0	0	0	0
